Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,VisitorType,Weekend,Revenue
3,21.0,0,0.0,17,256.95,0,0,0,0,9,1,1,1
2,13.875,0,0.0,26,1939.1559519999998,0,0,24,0,9,0,1,0
4,118.75,0,0.0,66,2556.220833,0,0,0,0,9,0,0,0
1,0.0,0,0.0,0,0.0,0,0,0,0,12,0,1,0
10,192.6654762,3,211.0,153,3812.1617530000003,0,0,5,0,12,0,0,0
1,67.5,0,0.0,12,592.25,0,0,218,0,12,1,0,1
8,147.175,7,254.0,340,10902.45826,0,0,0,0,9,0,0,0
1,0.0,0,0.0,39,1159.541667,0,0,0,0,9,0,1,1
4,47.25,0,0.0,2,24.25,0,0,0,0,12,1,0,0
6,221.83333330000002,1,51.5,39,841.7833332999999,0,0,0,0,12,0,0,0
1,54.5,0,0.0,35,1267.0625,0,0,9,0,12,0,1,0
1,33.5,0,0.0,37,1631.416667,0,0,13,0,12,0,0,0
7,58.41666667,0,0.0,22,1043.583333,0,0,0,0,9,1,0,0
6,112.5,0,0.0,86,2041.23355,0,0,5,0,9,0,0,1
7,153.85,0,0.0,19,504.6,0,0,0,0,12,0,0,1
9,328.75,0,0.0,108,2793.733084,0,0,0,0,9,0,0,1
4,106.0,0,0.0,6,180.41666669999998,0,0,0,0,9,1,0,0
6,110.625,1,106.0,30,1508.521825,0,0,21,0,9,0,0,0
1,29.0,0,0.0,41,803.5077381,0,0,0,0,12,0,1,0
2,98.0,0,0.0,15,947.0,0,0,0,0,12,0,1,0
1,27.9,0,0.0,64,3875.427778,0,0,5,0,9,0,0,0
3,61.0,4,31.0,1,43.0,0,0,0,0,12,2,0,0
3,29.0,0,0.0,57,1191.8875,0,0,0,0,9,0,1,0
2,101.75,0,0.0,9,561.25,0,0,26,0,12,0,0,0
6,110.5,1,20.0,137,5380.686996,0,0,1,0,9,0,0,1
1,25.5,0,0.0,49,860.2083332999998,0,0,0,0,12,0,1,0
2,75.0,0,0.0,26,2058.3,0,0,8,0,9,1,0,1
12,264.9,2,11.0,24,1032.3,0,0,0,0,12,0,1,0
5,107.0,2,15.0,250,8622.38,0,0,0,0,9,0,0,1
7,42.25714286,0,0.0,124,4067.0102469999997,0,0,6,0,9,0,0,1
6,513.8333333,0,0.0,33,2690.333333,0,0,30,0,9,0,0,1
6,79.25,0,0.0,13,150.16666669999998,0,0,0,0,12,1,0,0
3,74.0,0,0.0,44,844.9416667000002,0,0,0,0,12,0,0,0
13,297.75,3,352.5,41,2422.375,0,0,72,0,12,0,0,1
12,337.5416667,2,23.0,32,1249.8661439999998,0,0,0,0,12,0,0,0
3,98.5,0,0.0,27,702.3333332999999,0,0,0,0,12,0,0,0
1,12.0,0,0.0,99,4097.7088380000005,0,0,0,0,9,0,0,0
4,67.5,0,0.0,27,834.6666667000001,0,0,0,0,9,1,1,0
1,33.5,1,15.75,28,1421.25,0,0,0,0,12,0,1,0
1,5.5,0,0.0,103,2429.279762,0,0,0,0,9,0,0,0
7,177.5,6,312.0,40,1123.050824,0,0,0,0,12,0,0,0
3,171.0,0,0.0,31,441.1369048,0,0,0,0,12,0,0,0
2,128.5,0,0.0,7,209.0,0,0,0,0,9,0,0,0
1,32.5,0,0.0,4,73.5,0,0,0,0,9,1,0,0
9,98.26666667,3,144.5,37,1630.1374150000001,0,0,0,0,9,0,0,1
2,96.75,0,0.0,103,3216.920172,0,0,0,0,12,0,1,0
3,52.5,0,0.0,139,3674.737578,0,0,17,0,9,0,0,1
5,172.08333330000002,0,0.0,21,486.1472222,0,0,48,0,9,0,0,1
6,77.5,0,0.0,71,1361.7809519999998,0,0,0,0,12,0,0,0
8,223.375,0,0.0,37,3152.5,0,0,13,0,12,0,0,1
8,275.75,1,97.0,204,5209.820361,0,0,0,0,9,0,0,0
5,73.75,0,0.0,131,2244.6166670000002,0,0,0,0,9,0,0,0
5,61.875,0,0.0,164,4389.887511999999,0,0,6,0,9,0,0,1
4,121.5,0,0.0,2,34.0,0,0,0,0,9,1,0,0
1,73.0,0,0.0,32,593.0,0,0,0,0,9,0,0,0
7,118.5,0,0.0,28,829.2083332999999,0,0,17,0,12,0,0,0
7,322.25,1,0.0,121,4875.106113,0,0,0,0,9,0,0,0
1,15.0,0,0.0,19,817.5,0,0,0,0,9,0,0,0
4,28.5,0,0.0,20,500.5,0,0,0,0,9,0,1,0
4,78.5,1,32.75,50,1897.8333329999998,0,0,0,0,12,0,1,0
5,112.16666670000001,0,0.0,60,1883.8666670000002,0,0,0,0,9,0,0,0
5,135.25,0,0.0,26,794.9928571,0,0,33,0,12,0,0,0
4,65.5,0,0.0,23,783.75,0,0,0,0,9,0,1,1
1,0.0,0,0.0,30,1732.0666670000003,0,0,13,0,9,0,0,0
12,232.35357140000002,0,0.0,439,17550.58486,0,0,2,0,9,0,0,1
1,11.0,1,8.0,79,2693.582331,0,0,0,0,12,0,0,0
6,125.25,2,89.0,146,3697.731633,0,0,73,0,9,0,1,1
1,0.0,0,0.0,4,795.0,0,0,0,0,9,0,1,0
1,0.0,1,80.16666667,29,759.75,0,0,0,0,9,0,1,0
2,31.0,0,0.0,20,583.0694444000001,0,0,0,0,12,0,0,0
13,662.3392857000001,0,0.0,81,4284.422619,0,0,2,0,12,0,1,1
1,15.0,0,0.0,15,691.8333332999999,0,0,59,0,9,0,0,1
6,368.75,0,0.0,46,3368.3055560000003,0,0,0,0,9,1,0,0
3,36.0,0,0.0,3,29.5,0,0,0,0,9,2,0,0
4,64.46428571,0,0.0,29,1414.589286,0,0,21,0,12,0,0,1
1,0.0,0,0.0,59,2334.105159,0,0,0,0,12,0,0,0
1,21.0,0,0.0,13,1474.5,0,0,69,0,12,0,0,1
6,94.1,0,0.0,92,4212.141886,0,0,6,0,9,0,1,1
6,507.0,2,36.25,11,431.0,0,0,0,0,12,0,0,0
11,194.575,0,0.0,81,2126.077501,0,0,0,0,9,0,1,0
10,229.0,0,0.0,27,760.7708332999999,0,0,41,0,9,0,0,1
7,114.75,1,15.75,21,1615.6602560000001,0,0,0,0,12,1,1,0
9,474.0,0,0.0,19,805.65,0,0,0,0,9,0,0,0
1,0.0,0,0.0,20,809.0,0,0,25,0,12,0,0,0
12,651.875,3,20.0,59,3066.695513,0,0,0,0,9,0,0,0
8,199.625,2,10.0,81,4272.607937,0,0,0,0,9,0,0,0
3,315.3333333,1,141.5,42,3009.0875,0,0,0,0,9,0,0,0
6,148.20833330000002,2,139.5,98,3714.352664,0,0,0,0,9,0,0,0
9,174.20833330000002,2,383.75,151,9018.123741,0,0,0,0,9,0,1,0
1,18.2,1,9.0,30,3959.45,0,0,0,0,12,0,0,0
9,250.08333330000002,2,30.5,155,4643.283732,0,0,10,0,9,0,0,1
7,268.4166667,0,0.0,41,1124.875,0,0,0,0,9,0,0,1
1,4.0,0,0.0,4,67.25,0,0,0,0,12,0,1,0
6,101.625,0,0.0,140,7097.582291,0,0,21,0,9,0,0,1
2,20.14285714,0,0.0,4,33.14285714,0,0,0,0,12,0,0,0
11,238.775641,1,9.0,200,7972.3224310000005,0,0,21,0,9,0,0,1
5,71.08333333,0,0.0,24,1249.708333,0,0,52,0,12,1,0,1
1,5.0,0,0.0,21,258.6166667,0,0,0,0,12,0,0,0
8,195.0,2,86.0,56,3408.2666670000003,0,0,9,0,9,0,0,1
1,73.0,0,0.0,12,2156.5,0,0,68,0,9,1,0,1
15,677.1911765,0,0.0,152,3561.1302119999996,0,0,5,0,12,0,0,1
5,68.5,2,34.25,385,14505.72725,0,0,0,0,9,0,0,0
1,8.0,1,15.0,58,2801.75119,0,0,7,0,12,0,0,0
2,530.5,2,9.0,9,452.25,0,0,0,0,12,0,0,0
2,26.66666667,0,0.0,79,2619.109709,0,0,0,0,9,0,1,0
2,62.5,0,0.0,17,775.3333332999999,0,0,0,0,9,0,0,1
1,20.0,0,0.0,38,1264.0,0,0,31,0,12,0,0,0
2,45.5,0,0.0,9,122.25,0,0,0,0,12,1,0,0
2,147.5,7,209.0,48,698.6715201000001,0,0,68,0,9,0,0,1
1,0.0,2,11.0,50,1799.6666670000002,0,0,0,0,12,0,0,0
3,36.5,0,0.0,11,496.25,0,0,0,0,12,0,0,0
4,47.0,1,49.5,28,687.4670635,0,0,108,0,9,0,1,1
3,49.5,0,0.0,22,458.25,0,0,0,0,9,0,0,0
6,100.5,0,0.0,10,332.5833333,0,0,0,0,12,2,0,0
17,346.7096405,3,207.25,292,8282.214508,0,0,13,0,9,0,1,0
8,91.0,0,0.0,45,3007.6875,0,0,0,0,12,0,0,0
1,126.5,1,0.0,52,1894.39384,0,0,0,0,9,0,0,0
2,561.5,2,31.0,95,4817.924102,0,0,50,0,9,0,0,1
6,86.0,0,0.0,12,905.5,0,0,23,0,12,0,0,1
4,209.0625,0,0.0,71,3401.050687,0,0,0,0,9,0,0,0
4,67.41666667,0,0.0,17,523.5416667,0,0,30,0,12,0,0,0
8,147.0,0,0.0,23,627.0,0,0,25,0,12,0,0,0
5,72.5,0,0.0,35,2429.8125,0,0,102,0,9,0,0,1
5,173.16666669999998,2,24.5,30,1288.733333,0,0,54,0,9,0,1,0
4,598.375,0,0.0,126,4446.303175,0,0,3,0,12,0,0,0
4,15.0,1,4.0,44,950.625,0,0,0,0,9,1,0,0
5,42.0,0,0.0,232,5932.596554,0,0,0,0,9,0,0,1
7,645.6666667000001,0,0.0,25,1358.166667,0,0,0,0,9,0,1,0
4,66.83333333,0,0.0,125,3075.978608,0,0,0,0,9,0,0,1
7,190.4375,0,0.0,60,1967.780163,0,0,2,0,12,0,1,1
12,138.91666669999998,0,0.0,14,1352.75,0,0,0,0,12,0,0,0
8,258.1444444,1,0.0,81,1878.996825,0,0,0,0,9,0,0,0
9,89.16666667,4,94.875,10,138.41666669999998,0,0,0,0,9,1,0,0
4,68.5,0,0.0,152,5426.823764,0,0,0,0,9,0,0,0
3,49.5,1,0.0,50,1570.362302,0,0,1,0,9,0,0,1
7,718.0,0,0.0,15,644.25,0,0,0,0,9,0,0,0
1,38.5,0,0.0,28,705.1166667,0,0,0,0,9,0,1,0
2,222.5,0,0.0,23,1183.9,0,0,0,0,12,0,0,0
2,48.5,0,0.0,53,2438.075,0,0,29,0,9,0,1,1
3,69.0,1,18.0,10,409.46666669999996,0,0,0,0,12,0,0,0
4,128.125,4,134.5,93,2697.17535,0,0,0,0,9,0,1,0
2,327.5,0,0.0,7,570.5,0,0,0,0,9,0,0,0
3,1715.0,0,0.0,20,536.6166667,0,0,0,0,9,1,0,0
3,53.5,1,18.0,42,2553.8583329999997,0,0,0,0,9,0,0,0
4,170.5,0,0.0,20,1052.833333,0,0,0,0,9,1,0,0
2,14.75,0,0.0,32,839.4305555999999,0,0,13,0,9,0,0,1
4,99.33333333,0,0.0,15,715.875,0,0,0,0,12,0,0,0
2,46.5,1,64.5,91,3309.448776,0,0,0,0,9,0,1,1
4,33.91666667,4,785.875,251,9297.575489,0,0,0,0,9,0,0,0
1,5.0,0,0.0,47,1480.233333,0,0,15,0,9,0,1,1
2,47.5,0,0.0,30,735.5833332999999,0,0,23,0,12,0,0,0
3,99.75,0,0.0,31,835.5833332999999,0,0,47,0,9,0,0,1
5,104.875,0,0.0,39,805.625,0,0,2,0,12,0,0,0
1,21.0,0,0.0,16,375.9166667,0,0,0,0,12,1,0,0
9,153.91666669999998,0,0.0,97,1935.887111,0,0,0,0,12,0,0,0
4,378.75,1,0.0,15,638.9166667000001,0,0,0,0,9,1,0,1
3,135.5,0,0.0,30,2040.1666670000002,0,0,4,0,12,0,0,1
2,169.5,2,105.0,35,990.4642857000001,0,0,14,0,9,0,1,1
2,82.0,0,0.0,13,155.9833333,0,0,0,0,12,0,0,0
6,143.5,2,303.0,67,2199.9767859999997,0,0,0,0,9,0,1,0
6,143.5142857,0,0.0,31,1359.957586,0,0,32,0,12,0,0,0
1,138.5,0,0.0,21,831.0,0,0,0,0,12,0,0,0
1,52.5,0,0.0,19,812.875,0,0,0,0,9,0,1,0
9,125.2659091,2,115.0,146,3231.8536719999997,0,0,8,0,12,0,1,0
3,24.75,0,0.0,2,74.75,0,0,0,0,9,1,0,1
2,41.5,0,0.0,43,4215.961111,0,0,0,0,12,0,0,0
6,316.0,0,0.0,69,1618.532967,0,0,0,0,9,0,0,0
2,21.5,1,79.0,56,4899.626984,0,0,0,0,9,0,1,0
1,18.0,1,6.0,122,7141.214642,0,0,0,0,9,0,1,0
4,97.5,0,0.0,5,454.5,0,0,0,0,12,1,0,0
4,88.25,2,546.5,37,2304.5,0,0,14,0,9,1,0,1
4,109.33333329999999,1,118.0,34,1573.895833,0,0,0,0,9,0,1,0
15,290.2934078,2,302.0,49,2011.513765,0,0,10,0,9,0,0,0
2,13.0,0,0.0,23,441.0,0,0,0,0,9,0,0,0
2,248.5,5,192.25,9,1176.5,0,0,0,0,12,1,0,0
8,260.2083333,0,0.0,58,1436.690476,0,0,12,0,12,0,1,0
3,97.75,1,46.5,12,257.4166667,0,0,0,0,9,0,0,0
4,35.5,0,0.0,2,9.5,0,0,0,0,12,1,0,0
4,73.5,0,0.0,59,4679.029167000001,0,0,0,0,12,0,0,0
5,116.1,3,97.66666667,170,5639.22176,0,0,0,0,12,0,0,0
3,119.5,0,0.0,24,347.9166667,0,0,0,0,12,0,0,0
3,96.5,0,0.0,8,323.5,0,0,0,0,12,0,0,0
4,72.5,0,0.0,95,2354.979058,0,0,5,0,12,0,1,0
6,73.70833333,5,188.0,80,3313.073936,0,0,0,0,9,0,1,0
1,27.5,0,0.0,114,1403.720238,0,0,255,0,9,0,0,1
1,0.0,0,0.0,2,66.5,0,0,0,0,12,0,1,0
2,13.0,0,0.0,3,200.0,0,0,0,0,12,1,0,0
5,471.25,0,0.0,21,883.0,0,0,44,0,9,1,1,1
5,136.0,1,13.0,85,2155.653752,0,0,3,0,9,0,1,1
1,34.5,0,0.0,18,3026.3742420000003,0,0,38,0,12,0,0,1
1,0.0,0,0.0,1,0.0,0,0,0,0,12,0,0,0
1,26.5,1,58.5,24,760.7632352999999,0,0,33,0,9,0,0,1
8,487.0,0,0.0,28,839.5178571,0,0,0,0,12,0,1,0
5,51.04166667,0,0.0,14,837.375,0,0,0,0,9,1,0,1
4,22.5,0,0.0,15,362.6333333,0,0,0,0,12,0,0,0
7,155.9,0,0.0,25,1400.958333,0,0,14,0,12,0,0,0
8,122.1,2,0.0,20,695.19375,0,0,0,0,9,0,1,1
13,210.427451,9,435.45,154,6515.45431,0,0,2,0,9,0,0,1
1,40.5,0,0.0,7,170.0,0,0,0,0,12,0,0,0
2,77.5,1,17.0,46,1066.566667,0,0,51,0,12,0,0,1
5,135.5,0,0.0,86,2106.894048,0,0,0,0,9,0,0,0
9,179.275,0,0.0,101,5276.594443999999,0,0,17,0,12,0,1,0
3,36.0,2,763.0,9,163.5,0,0,0,0,12,1,0,1
2,23.0,0,0.0,39,1828.9666670000001,0,0,20,0,9,0,1,1
3,104.0,0,0.0,34,2991.319444,0,0,0,0,12,0,0,0
8,235.1861702,2,138.5,71,2512.51742,0,0,0,0,9,0,1,1
3,115.0,0,0.0,6,132.75,0,0,0,0,12,1,1,0
6,65.41666667,0,0.0,29,1904.5416670000002,0,0,0,0,9,0,0,1
5,346.25,0,0.0,3,1692.25,0,0,0,0,12,1,0,0
2,86.2,0,0.0,48,2259.736508,0,0,12,0,12,0,0,1
6,179.75,2,8.0,64,1876.3333329999998,0,0,16,0,12,0,0,0
1,9.0,0,0.0,37,2368.111111,0,0,4,0,9,0,0,0
6,197.25,0,0.0,51,3296.940476,0,0,3,0,9,0,1,0
6,151.7,0,0.0,34,799.327381,0,0,0,0,12,0,0,0
1,54.5,0,0.0,26,531.5,0,0,44,0,9,0,0,0
1,8.0,0,0.0,10,109.19444440000001,0,0,0,0,12,0,1,0
5,231.75,0,0.0,30,805.7833333,0,0,0,0,12,0,0,0
1,19.0,1,11.0,11,66.83333333,0,0,0,0,9,1,0,0
3,52.16666667,3,110.75,65,2019.769468,0,0,3,0,9,0,1,0
10,163.6333333,1,294.0,80,1979.3,0,0,19,0,9,0,1,1
4,95.75,12,886.25,154,7838.556598,0,0,0,0,9,0,1,0
17,218.741707,4,808.5,74,3591.744196,0,0,0,0,9,0,0,0
10,318.6410256,9,991.25,216,7761.034859,0,0,1,0,9,0,1,1
7,78.35714286,3,210.66666669999998,309,12158.196390000001,0,0,0,0,9,0,1,1
6,143.0,0,0.0,32,2289.1,0,0,62,0,9,1,1,0
1,36.0,1,74.0,98,7712.375,0,0,15,0,12,0,0,0
7,241.86111110000002,3,228.0,154,4755.224054,0,0,1,0,9,0,0,0
1,34.5,0,0.0,22,279.8333333,0,0,0,0,9,2,0,0
2,112.25,0,0.0,9,97.41666667,0,0,0,0,12,1,0,0
1,60.5,0,0.0,31,1574.375,0,0,0,0,12,0,0,0
2,121.0,0,0.0,28,1830.5833329999998,0,0,111,0,12,0,1,0
5,179.875,0,0.0,47,1011.319444,0,0,3,0,9,0,0,1
1,0.0,0,0.0,17,669.4833332999999,0,0,0,0,12,0,1,0
9,71.2,2,72.125,23,1061.816667,0,0,6,0,9,0,1,0
8,111.0,0,0.0,32,1206.833333,0,0,19,0,9,0,0,1
13,110.75833329999999,1,3.0,34,858.9464286,0,0,17,0,9,0,1,0
1,0.0,1,13.83333333,65,3174.088455,0,0,0,0,12,0,1,0
5,286.4642857,1,29.5,64,2058.604545,0,0,6,0,9,0,0,1
7,111.0,2,5.0,131,5396.264881,0,0,7,0,9,0,0,1
1,284.0,0,0.0,18,2014.4166670000002,0,0,9,0,9,0,1,0
4,115.08333329999999,1,3.0,16,930.5,0,0,0,0,9,0,0,0
3,50.5,0,0.0,2,37.5,0,0,0,0,9,1,0,0
3,142.5,0,0.0,48,1052.255952,0,0,0,0,9,0,0,0
2,48.1875,4,121.5,51,1792.814481,0,0,60,0,9,0,1,1
4,75.0,2,312.0,98,1887.232143,0,0,0,0,12,0,0,0
5,115.375,0,0.0,20,473.5,0,0,14,0,12,0,0,1
12,196.8571429,0,0.0,59,1533.025834,0,0,6,0,9,0,1,0
2,79.0,0,0.0,47,1366.058333,0,0,21,0,12,1,0,0
6,69.125,2,13.0,227,6854.604365,0,0,0,0,9,0,0,0
2,334.25,4,92.16666667,2,70.75,0,0,0,0,12,1,1,0
2,19.0,0,0.0,4,88.0,0,0,0,0,12,0,0,0
1,107.0,5,143.75,2,17.0,0,0,0,0,12,0,0,0
2,452.5,0,0.0,18,762.2380952000001,0,0,0,0,9,1,0,0
1,19.0,0,0.0,4,296.9166667,0,0,0,0,12,0,0,0
4,26.0,0,0.0,235,10046.80771,0,0,0,0,9,0,0,1
3,19.0,1,106.0,17,475.66666669999995,0,0,0,0,9,0,0,0
9,126.26315790000001,2,50.83333333,59,2004.371491,0,0,0,0,12,0,0,0
4,55.75,0,0.0,74,3817.203846,0,0,0,0,9,0,0,0
3,22.0,2,69.5,30,1671.583333,0,0,0,0,9,0,0,0
1,6.0,0,0.0,15,762.0,0,0,0,0,12,2,0,0
9,739.125,0,0.0,19,1655.190476,0,0,27,0,12,1,0,0
11,334.1666667,2,34.0,140,4817.369546,0,0,11,0,9,0,0,0
9,307.360119,4,77.91666667,95,2989.780952,0,0,12,0,9,0,1,0
7,32.64285714,3,189.0,224,6095.481945,0,0,10,0,9,0,0,1
7,184.93333330000002,4,277.5,70,3993.135714,0,0,32,0,9,0,1,1
4,62.66666667,0,0.0,82,1805.277375,0,0,0,0,12,0,0,0
4,55.575,0,0.0,4,42.575,0,0,0,0,9,1,0,0
5,107.0,0,0.0,34,777.2125,0,0,0,0,12,0,1,0
4,104.25,0,0.0,38,1429.875,0,0,4,0,9,0,0,1
1,9.0,0,0.0,15,688.1833333,0,0,43,0,12,1,0,1
9,227.6,0,0.0,54,1935.06131,0,0,42,0,12,0,0,1
2,67.75,0,0.0,11,417.9892857,0,0,0,0,9,0,0,0
11,554.75,0,0.0,34,1466.088462,0,0,10,0,9,1,1,1
8,256.5,1,0.0,57,1319.366667,0,0,3,0,9,0,1,1
2,3.0,2,63.5,118,5250.891667,0,0,0,0,9,0,1,0
5,249.8,2,50.0,229,8866.167386,0,0,0,0,9,0,0,0
6,201.0,0,0.0,84,3646.083333,0,0,66,0,9,0,0,0
3,89.0,0,0.0,26,655.5357142999999,0,0,0,0,9,0,0,0
10,149.013357,2,138.0,78,2207.366936,0,0,0,0,12,0,0,0
4,113.25,0,0.0,91,1746.108683,0,0,0,0,9,1,0,0
4,562.0,0,0.0,22,1945.5,0,0,0,0,12,0,0,0
10,305.905303,1,89.95454545,101,6038.244769,0,0,51,0,9,0,1,1
8,203.91666669999998,4,114.75,118,3903.167094,0,0,55,0,9,0,0,1
1,7.625,0,0.0,21,1104.9,0,0,0,0,12,0,0,0
1,4.0,0,0.0,48,1199.1606060000001,0,0,0,0,12,1,0,0
6,129.0208333,0,0.0,56,755.4178922,0,0,0,0,9,0,1,0
1,5.0,1,70.5,125,3507.010877,0,0,0,0,9,0,0,0
4,45.75,0,0.0,18,1273.083333,0,0,6,0,12,0,0,1
9,189.1098485,3,39.0,73,3059.013889,0,0,16,0,9,0,1,1
3,156.5,0,0.0,9,143.0,0,0,0,0,9,1,0,0
6,89.0625,2,888.0,275,9139.496696,0,0,0,0,9,0,0,0
3,20.5,0,0.0,38,1806.5583329999997,0,0,7,0,9,0,0,0
1,0.0,0,0.0,45,1296.0,0,0,0,0,9,0,0,0
4,79.25,5,500.8,39,1080.875,0,0,20,0,9,0,0,1
3,155.6078431,1,14.0,108,2942.021588,0,0,7,0,12,0,0,1
5,175.91666669999998,0,0.0,12,276.25,0,0,0,0,12,0,0,1
2,49.25,2,17.0,77,4130.937879,0,0,43,0,9,0,0,0
1,16.0,0,0.0,77,3586.833333,0,0,0,0,12,0,0,0
1,14.0,0,0.0,11,227.25,0,0,0,0,9,1,1,0
10,214.62142859999997,1,114.0,36,673.6380952000001,0,0,0,0,9,0,0,0
10,137.5,1,32.5,145,6165.878774,0,0,0,0,9,0,0,1
6,237.5,3,347.5,22,740.5,0,0,87,0,12,0,0,0
6,62.75,0,0.0,46,1098.524802,0,0,0,0,9,0,0,0
2,131.5,2,99.0,96,3541.324493,0,0,0,0,9,0,0,0
2,19.0,0,0.0,11,658.9166667000001,0,0,0,0,12,0,0,0
3,27.0,0,0.0,2,16.0,0,0,0,0,9,1,1,1
7,152.6964286,2,13.0,13,200.25,0,0,0,0,12,0,1,0
4,46.04166667,4,93.41666667,75,6057.928961,0,0,0,0,9,0,0,1
2,17.0,0,0.0,30,1448.9285710000001,0,0,0,0,12,0,0,0
2,105.5,1,437.5,55,1984.025,0,0,0,0,9,0,1,0
4,54.5,0,0.0,3,21.0,0,0,0,0,9,1,0,0
1,44.5,0,0.0,31,739.6666667000001,0,0,0,0,12,0,0,0
3,59.5,0,0.0,6,159.0,0,0,0,0,12,1,0,0
1,5.0,0,0.0,37,2235.8280839999998,0,0,50,0,9,0,0,1
23,322.9416667,0,0.0,62,3142.9411760000003,0,0,7,0,9,0,1,0
2,34.25,0,0.0,55,3227.4833329999997,0,0,0,0,9,0,0,0
1,6.0,0,0.0,14,1183.0,0,0,17,0,9,1,1,1
11,151.525,6,435.25,72,5251.382738,0,0,13,0,12,0,0,0
1,22.0,0,0.0,29,2209.75,0,0,0,0,9,0,0,0
1,5.0,0,0.0,30,1240.65,0,0,0,0,9,0,0,0
1,103.0,0,0.0,20,1140.666667,0,0,19,0,12,1,0,1
4,21.0,0,0.0,7,56.25,0,0,0,0,9,0,1,0
3,44.0,0,0.0,15,310.25,0,0,0,0,12,0,1,0
2,12.0,0,0.0,8,91.25,0,0,0,0,12,0,0,0
3,116.5,0,0.0,15,320.25,0,0,0,0,12,0,1,0
1,67.5,1,0.0,11,816.5,0,0,0,0,12,1,0,0
6,169.79166669999998,0,0.0,32,1547.625,0,0,23,0,12,0,0,0
6,113.25,2,19.0,23,2049.75,0,0,95,0,12,0,0,1
10,263.3583333,0,0.0,69,3416.279167,0,0,0,0,9,0,0,1
8,440.46153849999996,1,0.0,89,3236.865632,0,0,7,0,9,0,1,0
1,42.0,0,0.0,19,682.1333333,0,0,14,0,12,0,0,0
3,80.625,1,54.0,11,314.25,0,0,0,0,9,0,0,0
1,5.0,0,0.0,58,2492.22402,0,0,0,0,9,0,0,0
6,93.5,0,0.0,35,1197.93254,0,0,0,0,12,0,0,0
6,48.625,0,0.0,14,211.47023810000002,0,0,0,0,9,0,0,0
4,234.16666669999998,0,0.0,24,1589.583333,0,0,61,0,9,0,0,1
8,459.33333330000005,0,0.0,25,2408.815476,0,0,81,0,9,0,1,1
15,572.5833332999999,2,37.5,318,13717.40205,0,0,45,0,9,0,0,1
8,171.75,2,16.0,49,1494.083333,0,0,0,0,9,0,0,0
3,46.0,0,0.0,59,3478.75,0,0,0,0,9,0,1,0
3,63.5,0,0.0,94,4620.088889,0,0,0,0,12,0,1,0
7,53.75,5,199.0,77,2194.490404,0,0,44,0,9,0,0,1
3,66.375,0,0.0,85,3344.958929,0,0,0,0,12,0,0,0
1,32.75,0,0.0,24,553.8333332999999,0,0,8,0,12,0,0,0
3,96.0,0,0.0,12,175.175,0,0,0,0,12,1,0,0
8,152.0,0,0.0,4,72.5,0,0,0,0,9,1,0,0
4,178.16666669999998,4,162.66666669999998,4,214.83333330000002,0,0,0,0,12,0,0,0
13,301.5616883,1,14.0,55,3328.903752,0,0,38,0,9,0,0,0
3,57.0,0,0.0,42,3556.5166670000003,0,0,26,0,12,0,0,0
3,34.25,2,17.0,60,2335.125,0,0,0,0,12,0,1,0
2,7.0,0,0.0,20,454.91666669999995,0,0,0,0,9,0,0,0
8,164.625,0,0.0,43,1110.579167,0,0,16,0,9,0,0,1
6,331.25,3,365.25,6,267.0,0,0,0,0,12,0,1,0
11,286.9333333,0,0.0,119,7609.82065,0,0,0,0,12,0,0,0
1,13.75,0,0.0,32,855.5416667000002,0,0,22,0,9,0,0,1
2,42.4,0,0.0,24,2095.819048,0,0,0,0,12,0,0,0
1,46.5,2,418.5,88,2085.972565,0,0,0,0,9,0,1,0
6,133.3333333,1,398.0,129,4653.190245000001,0,0,6,0,9,0,0,1
7,198.2585034,4,492.9,81,2237.757205,0,0,3,0,9,0,1,0
5,73.125,2,53.5,200,6671.290144,0,0,0,0,9,0,0,0
1,76.75,0,0.0,33,1356.458333,0,0,0,0,9,0,1,0
1,25.5,0,0.0,0,0.0,0,0,0,0,9,1,0,1
6,358.0833333,1,18.0,93,3422.525,0,0,0,0,9,0,0,0
3,31.1,0,0.0,11,975.2893938999999,0,0,0,0,9,0,0,0
1,27.33333333,0,0.0,3,20.0,0,0,0,0,9,0,0,0
9,186.6730769,0,0.0,73,1606.30825,0,0,0,0,9,0,1,0
2,67.5,0,0.0,65,1828.733333,0,0,0,0,12,1,0,0
1,5.0,1,17.75,93,3009.042857,0,0,6,0,12,0,1,0
3,42.5,0,0.0,54,5972.416667,0,0,70,0,9,0,0,1
1,4.0,0,0.0,30,1409.53355,0,0,0,0,9,0,1,0
5,126.25,0,0.0,15,286.5166667,0,0,0,0,12,0,0,0
11,298.0820225,4,138.5,397,11940.0165,0,0,9,0,9,0,1,1
5,62.0,0,0.0,30,3815.166667,0,0,0,0,9,0,0,0
8,222.875,4,285.625,31,1622.883333,0,0,15,0,12,0,0,0
6,131.75,0,0.0,32,789.4166667000001,0,0,0,0,12,0,1,0
3,182.6428571,3,119.375,64,2671.06994,0,0,37,0,9,0,0,1
4,571.25,1,0.0,11,470.91666669999995,0,0,0,0,9,0,1,0
2,67.5,0,0.0,11,294.0,0,0,0,0,12,0,1,0
3,103.0,2,58.5,94,2807.1497289999998,0,0,0,0,9,1,1,0
